movie_id,primary_title,runtime_minutes,genres,averagerating,numvotes
tt6243822,Dusk Chorus,62.0,"Documentary,Drama",8.7,20
tt6244826,Max Topas - Das Buch der Kristallkinder,86.0,Fantasy,8.4,18
tt6246086,Nos Interstícios da Realidade,100.0,Documentary,7.0,24
tt6247708,Achayans,140.0,"Action,Comedy,Mystery",4.0,231
tt6253350,Van je familie moet je het hebben,,Family,7.5,15
tt6254630,Sut,80.0,Sport,8.2,5
tt6256546,Ricordi?,106.0,"Drama,Romance",7.6,235
tt6260318,10 Kalpanakal,125.0,"Crime,Mystery,Thriller",6.5,96
tt6260504,Night Letter,98.0,"Documentary,Drama,Thriller",8.4,69
tt6261146,My Killer,105.0,"Crime,Mystery",6.6,88
tt6263642,Generation Iron 2,106.0,Documentary,6.1,1811
tt6264048,A Deathtrip in Berlin,76.0,"Drama,Fantasy,Horror",7.5,14
tt6280464,The Lines,60.0,"Drama,Mystery",8.8,5
tt6282564,Bye Bye Jaqueline,93.0,"Comedy,Drama,Romance",4.9,21
tt6285002,Furry Nights,,Horror,5.2,56
tt6286160,Fireside Tales,70.0,Horror,3.9,44
tt6303872,Maineland,90.0,Documentary,5.5,68
tt6304968,Perfect Strangers,92.0,"Comedy,Drama",7.1,1280
tt6313734,St. Nicholas & the Golden Horseshoe,67.0,Family,5.2,40
tt6330052,Gauguin: Voyage to Tahiti,102.0,"Biography,Drama,Romance",5.9,1182
tt6330072,Manusia Setengah Salmon,,Comedy,6.2,57
tt6330246,School of Life,116.0,"Comedy,Drama,Family",6.7,553
tt6333078,Motherland,94.0,Documentary,7.0,161
tt6340500,Inuyashiki,127.0,"Drama,Sci-Fi,Thriller",6.8,1068
tt6348136,SACA: O filme de Tiago Pires,106.0,Documentary,6.8,10
tt6366854,Cek Toko Sebelah,104.0,"Comedy,Drama,Family",8.1,1214
tt6381432,She's the Boss,120.0,"Comedy,Romance",6.1,39
tt6388082,My Annoying Brother,110.0,"Comedy,Drama",7.3,1576
tt6388316,"Cícero Dias, o Compadre de Picasso",,Documentary,6.6,5
tt6388844,Swamp Freak,75.0,Horror,2.8,89
tt6405744,Zártosztály,78.0,"Drama,Thriller",3.6,7
tt6413364,The Saints of Sin,85.0,Documentary,7.7,6
tt6416304,Spider-Man: Balance Act,54.0,"Action,Sci-Fi",6.4,19
tt6416766,Saalai,,"Action,Adventure,Thriller",6.7,6
tt6416858,ZAR,107.0,"Drama,Horror",6.6,50
tt6419364,Escape Route,,Action,5.7,15
tt6420830,Appatlo Okadundevadu,125.0,Drama,7.9,423
tt6421120,Police Lines Ek Purna Satya,123.0,Family,6.8,6
tt6421658,You Are Teddybears,65.0,Documentary,7.9,32
tt6424270,Uudet diktaattorit,52.0,Documentary,7.9,8
tt6437830,Dominee Tienie,97.0,Drama,7.8,13
tt6444140,Time Share,96.0,"Drama,Horror,Mystery",6.1,1482
tt6445290,My Wonderful West Berlin,97.0,"Biography,Documentary,History",7.1,56
tt6450088,RYTMUS sídliskový sen,,Biography,3.5,19
tt6464888,Prison Sisters,90.0,Documentary,7.3,61
tt6469412,Die Guten Feinde,90.0,Documentary,6.8,10
tt6469960,The Private Life of a Modern Woman,71.0,Drama,5.1,92
tt6486552,Green River. The Time of the Yakurunas,70.0,Documentary,6.9,12
tt6489278,Anthology of Horror 4,76.0,"Action,Adventure,Horror",7.2,32
tt6490394,Jellyfish,101.0,Drama,6.7,143
tt6490694,Back to the Fatherland,77.0,Documentary,5.9,13
tt6498064,Women of Venezuelan Chaos,83.0,Documentary,7.5,22
tt6503248,WOH!,90.0,Comedy,7.0,23
tt6510020,Armastus,78.0,Documentary,7.1,16
tt6510434,Hotel Splendid,90.0,Documentary,7.6,7
tt6513334,Gold Coins,145.0,Family,7.7,15
tt6514196,Baazaar,137.0,"Crime,Drama,Thriller",6.6,3380
tt6517874,Ramante Edenthottam,122.0,"Comedy,Drama,Romance",5.9,386
tt6521610,We Are Columbine,83.0,Documentary,7.1,110
tt6536816,Aliens in Egypt,62.0,Documentary,5.0,22
tt6548370,PolandJa,103.0,Comedy,4.2,119
tt6567396,Yaman,152.0,"Action,Drama,Thriller",6.3,395
tt6567472,Death Game,83.0,Thriller,6.6,104
tt6569546,Ghouls,90.0,"Action,Fantasy,Horror",4.3,424
tt6571274,When She Runs,74.0,Drama,8.0,46
tt6573564,Human Contact,90.0,"Action,Comedy,Fantasy",8.3,9
tt6603812,Crossroads: One Two Jaga,85.0,"Crime,Drama",6.7,402
tt6604050,A Suitable Girl,90.0,Documentary,7.3,99
tt6608132,77 Heartbreaks,97.0,"Comedy,Drama,Romance",6.6,302
tt6610954,The Missing Sun,79.0,Drama,6.8,6
tt6613812,Angrezi Mein Kehte Hain,104.0,Drama,6.8,834
tt6613878,Clara,105.0,Sci-Fi,6.8,1529
tt6616146,Zavestanje,88.0,Documentary,8.5,8
tt6619064,Born to Be Free,74.0,Documentary,7.8,97
tt6627684,Vitch,77.0,Documentary,8.5,13
tt0768187,Me and My Umbrella,78.0,"Family,Fantasy",6.1,111
tt0817177,Flipped,90.0,"Comedy,Drama,Romance",7.7,74937
tt0848228,The Avengers,143.0,"Action,Adventure,Sci-Fi",8.1,1183655
tt0893310,Blur,90.0,"Drama,Mystery,Thriller",7.0,33
tt0899145,Don't Fade Away,89.0,Drama,5.4,302
tt0915463,Jackboots on Whitehall,91.0,"Animation,Comedy,Sci-Fi",5.3,1178
tt0918520,Gangster Kittens,,"Drama,Thriller",7.5,11
tt0918575,Victim,90.0,"Horror,Thriller",6.0,4113
tt0929742,Deep Gold 3D,86.0,Action,3.3,315
tt0947798,Black Swan,108.0,"Drama,Thriller",8.0,648854
tt0963292,Feast of the Assumption: BTK and the Otero Family Murders,86.0,"Crime,Documentary",6.0,215
tt0972816,Have You Heard from Johannesburg: The Bottom Line,86.0,Documentary,8.1,8
tt0981013,Heredity,,"Horror,Thriller",6.7,23
tt0995845,The Courier,95.0,"Action,Crime,Drama",4.5,4292
tt10011226,17 Blocks,96.0,Documentary,8.5,6
tt10026172,Between Me and My Mind,,Documentary,8.8,5
tt10066756,Miehiä ja poikia,85.0,Documentary,7.7,22
tt10075788,The Hunger Games Premiere,,Action,6.7,10
tt10077998,The Unknown Saint,,Mystery,6.4,10
tt10108358,The Past Is Never Dead,88.0,Documentary,3.3,6
tt10125774,Mens,97.0,Drama,5.6,5
tt1024666,Session,89.0,Drama,2.7,139
tt10279010,Chasing the Dragon II: Wild Wild Bunch,101.0,"Action,Biography,Crime",6.1,37
tt10314760,Die Unsterbliche Partie - The Immortal Game,64.0,Crime,8.8,8
tt1034010,Bad Meat,92.0,"Comedy,Horror",3.6,736
tt1034293,Somewhere Tonight,85.0,"Comedy,Drama,Romance",5.9,242
tt1047450,Caris' Peace,76.0,Documentary,7.8,13
tt1053902,One Lucky Elephant,84.0,Documentary,6.6,184
tt1067774,Monte Carlo,109.0,"Adventure,Comedy,Family",5.8,38731
tt1084717,Mexican Bloodbath,100.0,Action,3.9,93
tt1103269,Cornhole: The Movie,90.0,Comedy,7.9,28
tt1127220,Mr Bhatti on Chutti,,Comedy,4.0,78
tt1129437,Skinning,98.0,"Action,Crime,Drama",6.5,4349
tt1144546,Holyman Undercover,90.0,Comedy,4.6,179
tt1164999,Biutiful,148.0,"Drama,Romance",7.5,80382
tt1176735,Chasing Hollywood,,Documentary,6.9,11
tt1179071,The Orphan Killer,83.0,Horror,3.9,1526
tt1192628,Rango,107.0,"Adventure,Animation,Comedy",7.2,215761
tt1213648,London Boulevard,103.0,"Crime,Drama",6.2,44610
tt1214962,Seeking Justice,105.0,"Action,Crime,Drama",6.2,42846
tt1230215,Not Fade Away,112.0,Drama,6.0,4096
tt1236434,Deseo,97.0,"Comedy,Drama,Romance",5.5,237
tt1240539,Corruption.Gov,86.0,Thriller,4.1,107
tt1247400,The Lazarus Papers,90.0,"Action,Drama,Sci-Fi",3.0,786
tt1261420,In My Pocket,94.0,"Drama,Romance",5.1,166
tt1273219,The Last Film Festival,90.0,Comedy,4.1,194
tt1282041,Anton Chekhov's The Duel,95.0,Drama,6.9,569
tt1282136,Cephalopod,90.0,"Drama,Sci-Fi",5.7,53
tt1282152,Sweet Evil,90.0,"Drama,Thriller",6.2,221
tt1289403,The Guernsey Literary and Potato Peel Pie Society,124.0,"Drama,History,Romance",7.4,22443
tt1291580,Behind the Candelabra,118.0,"Biography,Drama,Romance",7.0,37869
tt1293086,Bloom,76.0,"Drama,Romance",8.6,7
tt1296893,Sons of Perdition,85.0,Documentary,7.0,610
tt1301309,A Foundling,90.0,"Sci-Fi,Western",7.0,27
tt1307010,Shocking Blue,82.0,Drama,6.1,356
tt1311047,Made in Poland,90.0,Drama,6.1,143
tt1312222,Last Will,101.0,"Drama,Thriller",4.3,330
tt1325717,Boogie Town,101.0,"Action,Drama,Music",6.4,95
tt1326191,Apache 8,,Documentary,8.4,20
tt1326283,Jane's Journey,107.0,"Biography,Documentary",7.3,269
tt1326765,Eddie Macken: True Legend,,Documentary,8.3,10
tt1337484,Eggshelland,99.0,Documentary,8.1,9
tt1341718,Fairhaven,81.0,"Comedy,Drama",5.1,439
tt1361318,Good People,90.0,"Action,Crime,Thriller",5.5,14361
tt1373406,Snowmen,86.0,"Comedy,Family",6.1,582
tt1376713,Love Eternal,94.0,"Drama,Mystery",6.1,538
tt1379651,The Gertrude Stein Mystery or Some Like It Art,90.0,"Biography,Comedy,History",5.2,5
tt1388391,Bicycle Bride,104.0,"Comedy,Family,Romance",4.7,107
tt1394240,No Limit Kids: Much Ado About Middle School,91.0,"Comedy,Family",6.8,58
tt1396523,Revenge of the Green Dragons,94.0,"Action,Crime,Drama",5.3,3447
tt1398429,iCrime,102.0,Thriller,6.0,52
tt1401256,The Rugby Player,90.0,Documentary,8.4,26
tt1401621,A Boy Called Po,95.0,"Drama,Fantasy",6.9,683
tt1410063,The Flowers of War,146.0,"Drama,History,Romance",7.6,45784
tt1410209,Just the Three of Us,90.0,"Drama,Romance",5.9,106
tt1413815,Le baiser du barbu,,Comedy,5.9,128
tt1422778,To Be Friends,92.0,Drama,4.6,9
tt1424310,Chinese Zodiac,109.0,"Action,Adventure,Comedy",6.1,19447
tt1425617,The Child Prodigy,101.0,Drama,6.6,177
tt1428436,3faltig,95.0,Comedy,5.2,359
tt1430132,The Wolverine,126.0,"Action,Adventure,Sci-Fi",6.7,401286
tt1436031,Firestorm,54.0,Documentary,7.3,6
tt1436039,Hood to Coast,102.0,Documentary,8.4,168
tt1437370,College Debts,90.0,Comedy,6.2,12
tt1441951,Quartet,94.0,"Comedy,Drama",6.8,17979
tt1441956,West Is West,103.0,"Comedy,Drama",6.5,2694
tt1444256,Citizen Lane,102.0,"Biography,Documentary,History",7.6,5
tt1444261,Gangsterboys,82.0,"Comedy,Crime",4.2,552
tt1456477,As If I Am Not There,109.0,Drama,7.2,985
tt1456660,No Man's Land,118.0,"Adventure,Crime,Drama",7.3,1756
tt1458927,Lose with English,81.0,"Comedy,Documentary",5.7,6
tt1461397,Knifepoint,83.0,"Crime,Horror,Thriller",5.3,140
tt1464174,"Big Mommas: Like Father, Like Son",107.0,"Action,Comedy,Crime",4.4,23520
tt1464191,Decoding Annie Parker,91.0,Drama,6.3,2785
tt1467030,Planeat,87.0,"Biography,Documentary",7.4,133
tt1468338,A Lone Scalpel,126.0,Drama,6.7,54
tt1477837,Cedar Rapids,87.0,Comedy,6.3,34759
tt1478953,Elf Onkel,101.0,Drama,6.1,21
tt1486678,Five Years Later,76.0,"Comedy,Drama",7.8,6
tt1487948,Love Hate Love,83.0,Documentary,6.4,18
tt1488602,The Forest,98.0,"Horror,Thriller",3.5,135
tt1496035,Victimized,80.0,"Drama,Horror,Thriller",4.9,28
tt1497876,House Arrest,103.0,"Comedy,Drama",2.6,134
tt1497880,Tropicália,87.0,"Documentary,Music",7.3,527
tt1503645,Ollie Kepler's Expanding Purple World,90.0,Drama,6.1,20
tt1505349,Made in India,95.0,Documentary,7.1,33
tt1507571,The Tribes of Palos Verdes,104.0,Drama,5.8,1702
tt1509137,"Look, Stranger",86.0,Drama,5.8,70
tt1509767,The Three Musketeers,110.0,"Action,Adventure,Romance",5.8,98408
tt1510925,No Saints for Sinners,80.0,"Action,Crime",4.7,352
tt1510942,Retrace,98.0,Drama,6.1,14
tt1511485,The Pardoner's Tale,105.0,"Drama,Thriller",6.9,7
tt1512273,Ben & Jake's Big Deal,,Comedy,5.8,5
tt1512274,My Bloody Wedding,88.0,Comedy,3.1,166
tt1514048,Loving the Bad Man,104.0,"Crime,Drama,Romance",4.2,336
tt1515831,Infinite Lives: The Road to E3,93.0,"Adventure,Documentary",7.8,9
tt1516586,The Greatest Ears in Town: The Arif Mardin Story,100.0,"Biography,Documentary,Music",7.0,42
tt1519663,Love's Kitchen,93.0,"Comedy,Drama,Romance",5.3,2447
tt1522846,The Bunny Game,76.0,Horror,3.5,1897
tt1523493,Love & Slaps,107.0,Comedy,5.8,516
tt1528280,Caos,114.0,"Action,Adventure,Drama",5.7,11
tt1528813,The Penitent Man,92.0,"Drama,Sci-Fi",7.1,1255
tt1528866,Camellia,143.0,"Drama,Romance",6.2,48
tt1529316,Picco,105.0,"Crime,Drama,Horror",7.1,612
tt1530513,Tokyo Island,129.0,Drama,4.7,49
tt1533081,Loving Lampposts,84.0,Documentary,7.8,62
tt1533084,The Traveler,96.0,"Horror,Thriller",4.1,4373
tt1537184,Amaneceres oxidados,105.0,"Comedy,Drama",6.5,11
tt1537382,Americatown,77.0,"Adventure,Comedy",7.0,11
tt1537891,Rina,105.0,"Comedy,Drama,Romance",5.8,511
tt1538404,The Museum of Wonders,99.0,"Drama,Fantasy,Horror",4.5,51
tt1538927,Open,88.0,"Drama,Romance",5.3,106
tt1541931,The Untitled Work of Paul Shepard,104.0,"Comedy,Romance",6.3,57
tt1543256,Ispansi!,,"Drama,History,Romance",6.0,221
tt1543459,War Games,93.0,"Action,Horror,Thriller",4.5,1104
tt1543669,Political Animals,102.0,Drama,8.1,8
tt1544592,Beyond the Road,85.0,"Drama,Romance",6.8,209
tt1545002,Advise & Dissent,87.0,"Documentary,Drama,History",8.2,9
tt1559033,Prowl,84.0,Horror,4.6,4576
tt1560765,Atom the Amazing Zombie Killer,80.0,"Comedy,Horror",4.6,154
tt1560780,Run to Ground,107.0,"Drama,Thriller",7.8,12
tt1561398,Casablanca Mon Amour,,"Adventure,Drama",6.5,6
tt1564355,GrowthBusters,97.0,Documentary,6.7,33
tt1568340,Quixote's Island,,"Adventure,Drama,Fantasy",5.7,73
tt1568802,As Night Falls,78.0,"Action,Comedy,Horror",2.7,188
tt1573475,"Love, Guns & Christmas",83.0,"Action,Comedy,Drama",6.5,6
tt1574541,BoardHeads,85.0,"Action,Documentary,Family",6.6,14
tt1574590,Greening the Revolution,80.0,Documentary,8.0,5
tt1577888,Miracle Girls: Neva-da Stop Dreaming,98.0,Comedy,3.6,15
tt1578135,Sinestesia,90.0,Drama,6.8,52
tt1581839,Zombie Undead,79.0,Horror,2.3,427
tt1583737,Unforgivable,111.0,Drama,5.8,692
tt1584828,Any and Every Which Way,75.0,Comedy,5.2,60
tt1584943,Dark Space,91.0,Sci-Fi,3.7,964
tt1587686,King Kennedy,110.0,"Biography,Crime,Documentary",9.2,6
tt1588350,"Alice, ou les désirs",100.0,"Comedy,Drama",5.4,8
tt1590126,Na svete zhivut dobrye i khoroshie lyudi,96.0,"Comedy,Drama",5.2,39
tt1590157,Special Treatment,95.0,"Comedy,Drama",5.6,501
tt1591071,Qwerty,90.0,Comedy,5.9,223
tt1593714,La brújula la lleva el muerto,111.0,Comedy,6.8,26
tt1594906,All That Glitters,,"Drama,Mystery,Thriller",6.9,9
tt1600196,The Drop,106.0,"Crime,Drama",7.1,132161
tt1602523,Holding Hands,65.0,"Biography,Documentary",8.2,6
tt1605721,Gen Silent,70.0,"Biography,Documentary,History",8.2,53
tt1605782,Comic-Con Episode IV: A Fan's Hope,88.0,Documentary,7.0,2645
tt1608265,Valea Corlatului,53.0,"Documentary,Drama,News",8.3,7
tt1611913,Minus One,82.0,"Drama,News,War",7.3,13
tt1612573,Rokkk,180.0,"Drama,Horror,Mystery",4.4,112
tt1612764,Le stelle inquiete,87.0,Drama,6.4,29
tt1618444,The Two Roomer,85.0,Thriller,7.4,7
tt1619480,Anclados,90.0,Documentary,6.2,5
tt1620719,Fearless,126.0,"Action,Comedy,Crime",6.3,25201
tt1621014,A Serial Killer's Revenge,95.0,Drama,4.1,105
tt1621427,The Odd Way Home,87.0,Drama,6.7,140
tt1622979,Final Destination 5,92.0,Horror,5.9,98061
tt1623643,Colossi of Love,56.0,Documentary,7.9,29
tt1623771,Stitches,71.0,Horror,7.2,20
tt1625327,Fear Not,,Horror,6.5,20
tt1629711,Exhibit A-7,76.0,Horror,6.0,16
tt1629763,"Comrade, Where Are You Today?",112.0,Documentary,7.8,20
tt1629766,Pizza Man,90.0,"Action,Family,Sci-Fi",4.2,247
tt1631707,Enter Nowhere,90.0,"Mystery,Sci-Fi,Thriller",6.6,7298
tt1632547,Cold Fish,146.0,"Comedy,Crime,Drama",7.1,9672
tt1637687,I Want to Be a Soldier,100.0,Drama,5.9,672
tt1637714,Santuaryo,81.0,Drama,5.0,11
tt1639077,Little Baby Jesus of Flandr,73.0,Drama,6.0,106
tt1639080,Locked Away,93.0,"Crime,Drama,Thriller",6.0,202
tt1640460,Hooperz,109.0,Comedy,6.8,5
tt1640570,The Wayshower,91.0,Drama,3.3,205
tt1641808,Bruce Springsteen and the E Street Band: London Calling - Live in Hyde Park,163.0,"Documentary,Music",8.9,241
tt1641833,National Theatre Live: The Habit of Art,,"Comedy,Drama",8.3,45
tt1645054,Doonby,104.0,"Drama,Mystery",5.5,335
tt1645166,Torino,95.0,,7.1,12
tt1647479,The Tapes,80.0,Horror,3.2,478
tt1648099,Totally True Love,83.0,"Family,Mystery",6.9,767
tt1648201,For Lovers Only,87.0,"Comedy,Drama,Romance",7.2,1422
tt1648211,Someday Melissa,61.0,Documentary,7.5,6
tt1650042,Dead Season,85.0,"Horror,Sci-Fi",4.8,2969
tt1652295,Alien Inhabitant,90.0,"Crime,Drama,Fantasy",4.4,101
tt1652333,Prayer to a Vengeful God,93.0,"Action,Drama,Mystery",7.4,54
tt1653097,When London Sleeps It Came Alive,74.0,"Comedy,Sci-Fi",4.5,21
tt1655618,My Mom,107.0,Drama,7.3,208
tt1657274,Eliminate: Archie Cookson,91.0,"Comedy,Thriller",6.6,71
tt1659217,Street Fighting Men,103.0,"Crime,Documentary,Drama",8.9,10
tt1660362,Gravity Was Everywhere Back Then,75.0,"Animation,Music",7.1,87
tt1661199,Cinderella,105.0,"Drama,Family,Fantasy",6.9,142792
tt1661263,Sons of the Clouds,81.0,Documentary,7.5,211
tt1661382,Grudge Match,113.0,"Comedy,Drama,Sport",6.4,54080
tt1662556,Piranha-Man vs. Werewolf Man: Howl of the Piranha,70.0,"Comedy,Horror",3.6,54
tt1662688,Drive Somewhere: The Saga of the Vulgar Boatmen,59.0,"Biography,Documentary,Drama",8.7,7
tt1663692,The Sweet Shop,94.0,"Drama,Music,Romance",7.0,57
tt1665008,Beast Beneath,90.0,"Action,Horror,Thriller",2.9,228
tt1666154,Before the Rain,90.0,Drama,7.5,16
tt1666822,"Dadgum, Texas",,Comedy,7.3,6
tt1667076,F.A.L.T.U,120.0,"Comedy,Drama",4.6,2736
tt1667325,Pledging Allegiance,115.0,"Drama,History",8.6,5
tt1669786,Ernst & Bobbie en 'Het geheim van de Monta Rossa',,Family,7.0,22
tt1671446,Aadhi Bhagavan,157.0,Action,5.4,489
tt1671457,Familiar Grounds,90.0,Drama,6.7,465
tt1671749,Toro Loco,,"Action,Adventure,Crime",6.2,50
tt1672166,Acid Head: The Buzzard Nuts County Slaughter,145.0,"Action,Crime,Horror",1.2,107
tt1673702,A Cat in Paris,70.0,"Adventure,Animation,Comedy",6.9,9844
tt1675311,Where Are You Taking Me?,72.0,Documentary,8.6,49
tt1677637,The Auctioneers,89.0,"Crime,Thriller",7.2,24
tt1677730,Umeå4ever,99.0,Comedy,4.2,141
tt1678054,Underwater Love,87.0,"Comedy,Drama,Fantasy",5.7,564
tt1680051,Alyce Kills,90.0,"Horror,Thriller",5.5,2737
tt1680314,Penpattanam,,Drama,4.0,29
tt1682381,"Vzroslaya doch, ili Test na...",,"Comedy,Drama",6.4,48
tt1682999,The Rubber Room,87.0,"Documentary,News",8.2,13
tt1684233,Welcome to the Punch,99.0,"Action,Crime,Thriller",6.1,30538
tt1684868,Breaking Up Is Hard to Do,108.0,"Comedy,Drama,Romance",2.8,193
tt1687875,Inventing Our Life: The Kibbutz Experiment,79.0,"Documentary,History",6.2,17
tt1688206,The Plan,74.0,Documentary,6.5,8
tt1690197,Mayohan,100.0,"Drama,Romance",7.0,6
tt1691149,Saving Grace,85.0,"Crime,Drama,Horror",5.6,56
tt1692084,High Road,87.0,Comedy,5.4,1508
tt1692183,Bad Boy Kummer,92.0,"Biography,Documentary,History",6.5,56
tt1692191,Elias and the Treasure of the Sea,78.0,"Adventure,Animation,Family",5.9,57
tt1692479,Arschkalt,90.0,"Comedy,Drama,Romance",6.3,265
tt1692833,Crédit pour tous,90.0,"Comedy,Drama",5.7,21
tt1693665,Gary Has No Pants,90.0,Comedy,8.2,24
tt1693776,Love & Loathing & Lulu & Ayano,105.0,Drama,6.2,90
tt1695770,Raven the Little Rascal,78.0,"Adventure,Animation,Comedy",6.2,133
tt1696207,Otro entre otros,72.0,Documentary,6.8,9
tt1697949,Kitayskaya babushka,83.0,"Comedy,Drama",6.5,37
tt1699491,The Importance of Tying Your Own Shoes,101.0,"Comedy,Drama,Music",6.1,1800
tt1703122,Shirome,83.0,Horror,4.6,276
tt1704233,Road Dogs,85.0,"Comedy,Documentary,Drama",9.4,9
tt1706607,La Source,72.0,Documentary,8.9,27
tt1706625,The Girl Is in Trouble,90.0,"Action,Crime,Thriller",4.9,799
tt1706687,Monumental: In Search of America's National Treasure,84.0,"Documentary,History",5.0,757
tt1707306,A Tale of Two Totters,80.0,"Biography,Documentary,Sport",8.4,8
tt1707385,Last Day on Earth,,Sci-Fi,4.7,19
tt1708534,The Dragon Pearl,93.0,"Adventure,Family,Fantasy",4.7,803
tt1711018,Vile,90.0,Horror,5.0,5192
tt1712159,11-11-11,90.0,"Horror,Mystery,Thriller",4.0,11712
tt1714917,Gimme Danger,108.0,"Documentary,Music",7.2,4081
tt1715873,10 Years,100.0,"Comedy,Drama,Romance",6.1,22484
tt1719680,Wendigo: Bound by Blood,85.0,"Action,Horror,Sci-Fi",3.3,110
tt1720032,12 Monate Deutschland,96.0,Documentary,6.9,14
tt1723108,Dead End,90.0,"Horror,Thriller",4.0,37
tt1723118,The Piano in a Factory,119.0,"Comedy,Drama",7.3,1032
tt1726738,Sacrifice,122.0,"Drama,History",6.2,2029
tt1726750,The Citizen Police 69,102.0,Comedy,7.8,8
tt1726883,Sam Steele and the Crystal Chalice,90.0,Family,7.0,20
tt1727362,Terrible Angels,94.0,"Mystery,Thriller",6.2,671
tt1729630,10 jours en or,95.0,"Comedy,Drama",5.7,536
tt1729641,Byc jak Kazimierz Deyna,96.0,Comedy,6.0,198
tt1730108,The White Lions,90.0,Comedy,4.2,571
tt1730183,Anime Fan Tom,71.0,"Action,Comedy,Romance",8.7,6
tt1730323,Panopticon,86.0,"Drama,Mystery,Thriller",5.4,7
tt1730687,Darling Companion,103.0,"Comedy,Drama,Romance",5.1,3085
tt1731990,Gone,95.0,Thriller,5.1,563
tt1732602,Confession,83.0,Drama,7.1,12
tt1732677,La sublevación,,,6.8,19
tt1732730,Roller Town,80.0,Comedy,5.9,396
tt1733269,Reinbou,,,6.3,21
tt1733296,Slon,88.0,"Adventure,Drama",7.0,68
tt1734475,Pete & Cleo,80.0,"Comedy,Drama",7.5,13
tt1734490,Toni Costa: Kommissar auf Ibiza - Der rote Regen,90.0,Crime,4.6,25
tt1735228,The Ballad of Des & Mo,75.0,Romance,7.3,34
tt1735279,A Girl and a Gun,76.0,"Documentary,History",6.1,36
tt1735286,A Sister's Call,76.0,"Biography,Documentary,Drama",8.7,54
tt1735862,Dragon Eyes,91.0,"Action,Crime,Drama",4.5,5321
tt1737259,Little Glory,104.0,Drama,6.2,132
tt1737765,Sweet Darling,93.0,"Drama,Family,Romance",6.0,7
tt1738366,The Dynamiter,73.0,Drama,6.9,540
tt1740552,So Hot Was the Cannon,100.0,"Drama,War",6.3,112
tt1741694,Best Intentions,105.0,Drama,6.7,466
tt1742129,Queenie: Priestess of the Ghetto,82.0,"Action,Comedy,Drama",5.6,10
tt1745717,Heroic Ambition,55.0,"Documentary,Family,Fantasy",7.0,7
tt1745957,Manalive,,"Comedy,Crime,Drama",7.1,8
tt1748056,Illegal Love,90.0,"Documentary,Family,History",6.6,14
tt1748227,The Collection,82.0,"Action,Horror,Thriller",6.1,42256
tt1753901,Het geheim van de Vughtse Heide,110.0,"Adventure,Mystery",6.6,16
tt1754003,Karen Cries on the Bus,98.0,Drama,6.7,322
tt1754237,Music High,,Comedy,7.4,55
tt1754334,Paranoid Activity 2,80.0,Horror,2.4,405
tt1754410,Reds & Blues: The Ballad of Dixie & Kenny,109.0,Comedy,7.0,99
tt1754650,Last Prince of Atlantis,84.0,"Adventure,Animation,Family",5.5,10
tt1754651,The Last Shot,47.0,Action,8.0,9
tt1754656,The Little Prince,108.0,"Adventure,Animation,Drama",7.7,50015
tt1756604,Love During Wartime,92.0,Documentary,6.6,28
tt1756675,Piano Lessons,90.0,"Drama,Mystery,Thriller",6.3,6
tt1756842,Till My Heartaches End,110.0,"Drama,Romance",6.2,64
tt1757656,AU3 (Autopista Central),84.0,Documentary,8.0,12
tt1757660,Al final de la escapada,79.0,Documentary,7.5,12
tt1758779,The Big Slick,87.0,Comedy,7.9,17
tt1759660,Trouble in the Heights,90.0,Drama,6.4,88
tt1760985,"Nancy, Please",83.0,Drama,5.6,195
tt1764326,Fughe e approdi,82.0,Documentary,6.3,9
tt1764412,Kadaksham,127.0,Drama,5.8,12
tt1764583,Schockela Knätschgummi a brong Puppelcher,95.0,"Documentary,History,War",6.7,9
tt1764702,The Walk with Darkness,78.0,Horror,5.0,7
tt1766032,Relentless,95.0,"Drama,Romance,War",7.2,6
tt1770668,Das Kreative Universum,83.0,Documentary,7.1,12
tt1770708,My Colombian Bride Vacation,,,4.8,5
tt1773570,Meisterträume - Eine Berner Fussballgeschichte,90.0,Documentary,6.0,6
tt1776352,Unlucky,95.0,"Comedy,Fantasy,Sci-Fi",5.6,17
tt1776363,Yakshiyum Njanum,146.0,"Drama,Horror",2.9,63
tt1776808,Apparition,80.0,"Action,Horror",3.5,28
tt1778900,Shredder,80.0,"Comedy,Drama,Music",6.0,20
tt1779814,I Want to Get Married,107.0,"Comedy,Romance",3.8,133
tt1781799,Dark Eyes,45.0,"Crime,Drama",7.1,14
tt1782453,Hail,104.0,Drama,6.1,208
tt1783316,Kurdish Lover,98.0,Documentary,7.0,28
tt1783358,Palmetto Haunting,93.0,"Action,Horror,Mystery",5.2,5
tt1784625,Sieben Nächte am See,134.0,Thriller,7.7,40
tt1784670,The Malay Chronicles: Bloodlines,109.0,"Action,Adventure",3.8,952
tt1786395,Amado,110.0,"Action,Crime,Drama",6.1,7
tt1787729,Inventory,90.0,Comedy,5.1,7
tt1787731,Jess + Moss,83.0,Drama,6.3,665
tt1787749,Lemon,85.0,"Documentary,Drama",8.1,30
tt1787762,Maytland,84.0,Drama,6.6,11
tt1787794,See You Soon Again,77.0,"Biography,Documentary,History",8.8,5
tt1789708,Blood of Braves,,Action,7.6,18
tt1789730,Cocapop,88.0,Drama,5.6,30
tt1789898,House 475,108.0,Drama,6.6,46
